q	p	q_NoSign	p_NoSign	phenotype	covar	pc
81.7229397242886	7.60466823441892e-95	825.296236013286	9.04721342741901e-98	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	FALSE	0
-0.735096263266784	0.248333841403491	-4.78795383134288	0.835656740024094	Cholesterol_Normalized_30690	FALSE	10
-0.978845286470845	0.0701340147929639	-21.6562923795908	0.354119434441444	AspartateAminotransferase_Normalized_30650	FALSE	10
-2.10486644967658	0.00239378569857019	-105.829907052001	0.00158128051766237	HDL_Normalized_30760	FALSE	10
0.687517407755189	0.0176630185809387	16.2898847241842	0.201081539061392	BasophillPercentage_Normalized_30220	FALSE	10
2.01237572016992	0.000507950578621341	100.637602987962	0.00501577478443122	BodyWeight_Normalized_21002	FALSE	10
-1.07543450546567	0.0910936257408639	-12.0494501390312	0.660004223124752	Triglycerides_Normalized_30870	FALSE	10
0.164620038745354	0.664367827739301	3.98874972122006	0.826153498847612	BirthWeight_Normalized_20022	FALSE	10
-0.703647545084434	0.275784670147094	-25.7348294679625	0.36114996186447	EosinophillPercentage_Normalized_30210	FALSE	10
0.499133129815757	0.397137033313264	29.2593820623906	0.409404880887111	BMI_Normalized_21001	FALSE	10
3.05281375046517	9.84712179504943e-06	154.866679126016	3.2904058506793e-05	StandingHeight_Normalized_50	FALSE	10
-0.249045028755157	0.502504356925431	-22.5469006334728	0.352328960714788	SystolicBloodPressure_Normalized_4080	FALSE	10
0.844250861469837	0.245400545051762	40.3854974095375	0.147368204687892	PlateletCount_Normalized_30080	FALSE	10
-0.211863636100462	0.673499635269831	-2.81816733675461	0.899823283655789	AlkalinePhosphatase_Normalized_30610	FALSE	10
-0.508985234372516	0.409799962627721	-9.64003004103171	0.635354201714777	LDL_Normalized_30780	FALSE	10
-2.60241837980824	0.00502224423469677	-51.2149905647744	0.0905170296330892	TotalProtein_Normalized_30860	FALSE	10
0.488611272483528	0.491225120029059	-23.3321068506602	0.370681711639445	MeanCorpuscularVolume_Normalized_30040	FALSE	10
-0.468527217368408	0.368460697156701	-10.8607914440427	0.656539092665817	HbA1c_Normalized_30750	FALSE	10
0.345842629562553	0.426192642875955	31.3252873458278	0.315453483385296	WaistCircumference_Normalized_48	FALSE	10
-0.110981115617599	0.623629239917377	-9.43296833225522	0.454127937218603	AgeOfMenarche_Normalized_2714	FALSE	10
1.66523413777592	0.00856483236974291	92.0265317008008	0.00922161120387461	HipCircumference_Normalized_49	FALSE	10
0.566748027588111	0.0949786600050852	35.404037419356	0.0475398205210532	Glucose_Normalized_30740	FALSE	10
0.172704874996695	0.710496440458123	-3.13471787432767	0.86108150811551	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	FALSE	10
-0.974290863263757	0.126645976660488	-18.1114760693749	0.437328174626176	Cholesterol_Normalized_30690	FALSE	40
-1.022391770301	0.0580730855956111	-28.8135971191895	0.213494638842759	AspartateAminotransferase_Normalized_30650	FALSE	40
-1.80946972288333	0.00865869755569926	-80.7652952493858	0.0149002989422227	HDL_Normalized_30760	FALSE	40
0.623327778192972	0.0354863799030483	11.9736574485977	0.358087497322403	BasophillPercentage_Normalized_30220	FALSE	40
1.63225646055873	0.00447629923195256	74.0427733032938	0.0380519959191681	BodyWeight_Normalized_21002	FALSE	40
-1.10502890400439	0.0800013635023132	-12.3450623220109	0.645209272764415	Triglycerides_Normalized_30870	FALSE	40
0.143124308861629	0.706721170153092	3.39205085908659	0.853393209018385	BirthWeight_Normalized_20022	FALSE	40
-0.758454435792127	0.238997859497685	-28.1288719000032	0.315857863646585	EosinophillPercentage_Normalized_30210	FALSE	40
0.505964307525673	0.382141543536234	29.5852517830536	0.401232877290613	BMI_Normalized_21001	FALSE	40
2.910346156361	2.26016410750712e-05	138.906450809856	0.000143181629728026	StandingHeight_Normalized_50	FALSE	40
-0.275926031599129	0.455193060544381	-24.7622992738321	0.309311194388251	SystolicBloodPressure_Normalized_4080	FALSE	40
0.775075298147118	0.283514069563962	32.7406176436158	0.239409514845333	PlateletCount_Normalized_30080	FALSE	40
-0.24642522767692	0.624464911479142	-2.7365842720939	0.902184021984979	AlkalinePhosphatase_Normalized_30610	FALSE	40
-0.504058240953233	0.413602643413179	-8.7503052133936	0.666950760354119	LDL_Normalized_30780	FALSE	40
-2.50245257447023	0.00703615192622214	-44.8902355805557	0.142505184768001	TotalProtein_Normalized_30860	FALSE	40
0.563215539841858	0.427891974813996	-27.5868537324987	0.293781301343589	MeanCorpuscularVolume_Normalized_30040	FALSE	40
-0.516876254656833	0.321195230591674	-16.9810259632386	0.489046823627846	HbA1c_Normalized_30750	FALSE	40
0.191414363640665	0.654947527106673	18.0909748943466	0.56074949705659	WaistCircumference_Normalized_48	FALSE	40
-0.00368781877591305	0.987015347576642	-4.18787115420921	0.740437959705229	AgeOfMenarche_Normalized_2714	FALSE	40
1.33069934694627	0.0361692931947667	63.9400222993741	0.0730482192269887	HipCircumference_Normalized_49	FALSE	40
0.571669147198337	0.0940785872283958	36.3861680391653	0.0435678448796029	Glucose_Normalized_30740	FALSE	40
0.072707806474136	0.875396986742783	-9.6563320100985	0.581818486477152	MeanCorpuscularHaemoglobinConcentration_Normalized_30060	FALSE	40
